1, 0.9644970414
2, 0.9644970414
3, 0.9467455621
4, 0.9467455621
5, 0.9467455621
6, 0.9467455621
7, 0.9467455621
8, 0.9467455621
9, 0.9289940828
10, 0.9289940828
11, 0.9289940828
12, 0.9289940828
13, 0.9289940828
14, 0.9289940828
15, 0.9262630860
16, 0.9262630860
17, 0.9262630860
18, 0.9016841147
19, 0.9016841147
20, 0.9016841147
21, 0.9016841147
22, 0.9016841147
23, 0.8816568047
24, 0.8816568047
25, 0.8816568047
26, 0.8816568047
27, 0.8579881657
28, 0.8579881657
29, 0.8579881657
30, 0.8579881657
31, 0.8579881657
32, 0.8579881657
33, 0.8579881657
34, 0.8579881657
35, 0.8579881657
36, 0.8579881657
37, 0.8579881657
38, 0.8579881657
39, 0.8579881657
40, 0.8579881657
41, 0.8579881657
42, 0.8343195266
43, 0.8343195266
44, 0.8279472007
45, 0.8279472007
46, 0.8279472007
47, 0.7928994083
48, 0.7928994083
49, 0.7928994083
50, 0.7928994083
51, 0.7928994083
52, 0.7928994083
53, 0.7928994083
54, 0.7928994083
55, 0.7928994083
56, 0.7928994083
57, 0.7928994083
58, 0.7928994083
59, 0.7928994083
60, 0.7928994083
61, 0.7928994083
62, 0.7928994083
63, 0.7928994083
64, 0.7928994083
65, 0.7928994083
66, 0.7928994083
67, 0.7928994083
68, 0.7928994083
69, 0.7514792899
70, 0.7514792899
71, 0.7514792899
72, 0.7514792899
73, 0.7514792899
74, 0.7514792899
75, 0.7514792899
76, 0.7159763314
77, 0.7159763314
78, 0.7159763314
79, 0.7159763314
80, 0.7159763314
81, 0.7159763314
82, 0.7159763314
83, 0.7159763314
84, 0.7159763314
85, 0.7159763314
86, 0.7159763314
87, 0.7159763314
88, 0.7159763314
89, 0.7159763314
90, 0.7159763314
91, 0.7159763314
92, 0.7159763314
93, 0.7159763314
94, 0.6804733728
95, 0.6804733728
96, 0.6804733728
97, 0.6804733728
98, 0.6804733728
99, 0.6804733728
100, 0.6804733728
101, 0.6272189349
102, 0.6272189349
103, 0.6272189349
104, 0.6272189349
105, 0.6272189349
106, 0.6272189349
107, 0.6272189349
108, 0.6272189349
109, 0.6272189349
110, 0.6272189349
111, 0.6213017751
112, 0.6213017751
113, 0.6213017751
114, 0.6213017751
115, 0.5739644970
116, 0.5739644970
117, 0.5739644970
118, 0.5739644970
119, 0.5739644970
120, 0.5739644970
121, 0.5739644970
122, 0.5739644970
123, 0.5266272189
124, 0.5266272189
125, 0.5266272189
126, 0.5266272189
127, 0.5266272189
128, 0.5266272189
129, 0.5266272189
130, 0.5266272189
131, 0.5266272189
132, 0.5266272189
133, 0.5266272189
134, 0.5266272189
135, 0.5266272189
136, 0.5266272189
137, 0.5266272189
138, 0.5266272189
139, 0.5266272189
140, 0.5266272189
141, 0.5266272189
142, 0.5266272189
143, 0.5266272189
144, 0.5266272189
145, 0.5266272189
146, 0.5266272189
147, 0.5266272189
148, 0.5266272189
149, 0.5266272189
150, 0.5266272189
151, 0.5266272189
152, 0.5266272189
153, 0.5266272189
154, 0.5266272189
155, 0.5266272189
156, 0.5266272189
157, 0.5266272189
158, 0.5266272189
